titles,category
중규모 기상 모델을 이용한 안개 사례의 초기장 및 자료동화 민감도 분석,지구과학
황해 동부 연안의 홀로세 해수면 변화  대리기록과 관측자료를 통한 재검토,지구과학
과학 영재 학생의 지구계에 대한 지식과 중요성이 과학 동기에 미치는 영향  탐색적 연구,지구과학
영동지역 지형성 강풍과 관련된 풍하측 기상요소의 특징,지구과학
skyviewer 영상 자료를 이용한 전운량 산출,지구과학
고창군 일대의 지질학적 특성을 고려한 지질명소 탐색,지구과학
고등학교 지구과학 수업의 담화적 인식적 기제 탐색,지구과학
산사태에 관한 steam 프로그램이 고등학생들의 정의적 영역에 미치는 영향,지구과학
한반도 지진위험도 산출을 위한 입력 파라메타의 민감도 분석,지구과학
고등학교 과학 교과의 효과적인 수업 방법에 대한 고등학생과 과학교사들의 인지프레임 특성,지구과학
odv를 이용한 한반도 주변 해역의 수온 염분 분포도 작성에 관한 실험 프로그램의 개발과 적용,지구과학
겨울철 대관령지역 지형성 구름에 대한 지상기반 구름씨뿌리기 영향 사례연구,지구과학
고창군 광승리 연안 퇴적층의 퇴적 시기와 범람 기원 특성,지구과학
지질 전개도를 활용한 수업이 고등학생의 공간 시각화 능력과 지질 공간 능력에 미치는 영향,지구과학
해류도 그리기를 통한 중등학교 지구과학 교사들의 동해해류에 대한 지식의 변화분석,지구과학
한국 자연사박물관 내 고생물학 전시자료들의 오류발생에 관한 사례연구,지구과학
국지규모 지형영향을 고려하기 위한 mm  a c 결합모델링특성 분석,지구과학
광물자원에 관한 스마트수업 모듈 개발 및 효과 분석,지구과학
hadgem  ao 모델이 모의한 amoc 수십 년 변동 메커니즘,지구과학
남포층군의 아미산층에서 산출된 패갑류 화석,지구과학
최대 강도 태풍의 북상 경향에 대한 종관분석,지구과학
중규모 수치모델 wrf를 이용한 강원 지방 하층 풍속 예측 평가,지구과학
북반구 해빙 지역에서 세 종류 위성관측 표면온도에 대한 오차분석,지구과학
남극 엽층리 퇴적물로부터 규조 종을 이용한 고기후 변화 연구,지구과학
혼합 최저고도각 반사도 자료를 이용한 레이더 강우추정 정확도 향상,지구과학
당진 지역 제 기 진관단층의 운동 특성과 단층비지의 esr 연령,지구과학
전남 구례지역의 백악기층에 나타나는 화산암에 대한 k ar 연대,지구과학
북서태평양 몬순이 한국 영향태풍활동에 미치는 영향,지구과학
wrf chem 모델을 이용한     년 한반도의 황사 예측에 관한 연구,지구과학
연약지반에서의 전기비저항 모니터링 및 지반조사 자료의 복합 해석,지구과학
수도권 지역에서 기상 대기질 모델링을 위한 voc와 pm   의 화학종 분류 및 시간분배계수 산정,지구과학
한반도에서 산출된 화석목재의 다양성,지구과학
제방에서의 전기비저항 모니터링,지구과학
중등학교에서 사용 가능한 미세먼지 포집 장치 제작을 통한 대기 중 중금속 및 미생물 분석,지구과학
전지구 해양 해빙예측시스템 nemo cice nemovar의 북극 영역 해빙초기조건 특성 분석,지구과학
세계자연사박물관에 대한 서평,지구과학
천문 steam 프로그램에서 코티칭의 활용이 초등과학 영재학생의 자기주도적 학습 태도에 미치는 효과,지구과학
우리나라 주상절리에 대한 연구 전략,지구과학
초등과학교육에서 지구시스템 인식강화를 위한 시스템사고 교육 프로그램 개발 및 적용효과,지구과학
과제연구 프로그램이 고등학생들의 과학 탐구능력 및 과학에 관련된 태도에 미치는 영향,지구과학
편각에 대한 교사의 이해와 지구과학 ii 교과서의 기술,지구과학
한국지구과학회지 논문           의 정량적 분석,지구과학
초등과학교육에서 차시대체형 steam 수업 개발 및 적용,지구과학
헌신적인 교사가 갖추어야 할 창의성에 대한 중등교사와 예비교사의 인식 비교,지구과학
 우주와 지구 분야에서 초등 예비교사들의 ssi 프로그램 수업 적용 효과,지구과학
계절의 변화 원인에 대한 초등학생들의 설명에서 확인된 정신 모델과 묘사적 몸짓의 관계 분석,지구과학
지구 평균 질량 변화를 포함한 grace 중력 모델 보정,지구과학
초등예비교사들의 실험설계활동에 나타난 특성 분석,지구과학
팔공산 선본사 관봉 석조여래좌상 및 삼층석탑의 석재에 대한 연구,지구과학
서울시 용산구 지역에 이산화황 농도의 시계열 변동과 영향인자 분석,지구과학
중력 변화율 텐서를 이용한 선형 이상체의 주향과 경사 결정,지구과학
한국과 탄자니아 초등학교 과학과 교과서의 삽화 비교 연구,지구과학
parsivel 측정 자료를 활용한 대관령 산악지역 강수입자분포 모형 연구,지구과학
 차원 지질모델링을 이용한 가곡광산 광상 포텐셜 지도 작성,지구과학
중등학교 과학교과서의 황해 및 동중국해 해류도 분석,지구과학
예비 과학교사들의 암석에 대한 이해수준에 따른 육안분류 능력,지구과학
자력자료를 이용한 몽골 우기누르 철 망간 분포 특성,지구과학
지난  년 동안            한반도 지역에서 발생한 지진의 지자기 변동성 분석,지구과학
고등학생들의 판 구조론에 대한 개념 분석,지구과학
기계적 화학적 활성화와 티오요소 티오시안산염 혼합용액에 의한 au ag 용출 향상,지구과학
     개정 교육과정 고등학교 융합형 과학에 대한 교사와 학생의 인식 및 수업 운영 실태조사,지구과학
융합인재교육 steam 이 고등학생의 과학탐구능력에 미치는 효과,지구과학
초등 과학교과서 지구과학 지식에 대한 예비교사들의 질문 종류  빈도 및 인지적 배경 출처 분석,지구과학
환경 변화에 대한 고등학생들의 인식,지구과학
    년 기리시마 화산 분화에 따른 화산재 이동 및 침적에 관한 수치모의실험,지구과학
hadgem  ao rcp    모의에서 나타난 지구온난화 멈춤,지구과학
e nie 학습이 초등학생의 과학탐구능력 및 과학적 태도에 미치는 영향,지구과학
    년 여름철 집중관측동안 통합모델 관측시스템실험을 이용한 이동형 레윈존데 관측의 자료동화 효과,지구과학
멀티미디어를 활용한 지구계 수업이 초등학생들의 환경민감도 및 환경 친화적 행동에 미치는 영향,지구과학
마인드 맵 활용전략 과학수업이 과학탐구능력 및 과학 학업성취도에 미치는 효과,지구과학
초등학교 과학과 교수 학습 과정에 따른 발문 유형 분석,지구과학
개념스케치를 활용한 탐구 문제 해결 수업이 판구조론에 대한 개념 변화와 과학 관련 태도에 미치는 영향,지구과학
내러티브 탐구를 통한 초등 교과서에 수록된 외국 발명가  인의 창의성 요소  가정환경  부모 양육방식 분석,지구과학
steam 프로그램의 초등학교 차시 대체 적용을 위한 개발 방안 모색에 대한 사례 연구,지구과학
지구과학자에 대한 고등학생들의 인식 분석,지구과학
use of multivariate statistical approaches for decoding chemical evolution of groundwater near underground storage caverns,지구과학
과학과의 핵심성취기준에 근거한 단위시간 수업전략 효과,지구과학
몽골 흡수굴 호수 지역의 설치류 서관 구조에 대한 예비 연구  한국 플라이스토세 말기 서관 구조와의 비교 연구,지구과학
pcbs의 스크랩으로부터 au 용출과 회수,지구과학
판 구조론 학습에 사용되는 시각적 표상이 판구조론 개념에 대한 고등학생들의 응답에 미치는 영향,지구과학
 d 파노라마 가상 현실 기술을 이용한지질 답사 학습 자료의 개발과 적용,지구과학
탄소 배출 시나리오를 통한 고등학생들의 탄소 순환에 대한 질량 보존의 개념 분석,지구과학
후기 트라이아스기 아미산층에서 산출된 밑들이 mesopsyche dobrokhotovae  화석과 그 지질학적 의의,지구과학
천리안 수증기 영상을 이용한 태풍진로의 전향위치 예측 연구,지구과학
과학 교사의 학교 교육과정 편성 운영 역량 실태,지구과학
지구과학 관련 사회적 문제 socio scientific issue 와 관련된 논증적 글쓰기를 통해 알아본 예비교사들의 논증구조 발달 분석,지구과학
탐구적 과학 글쓰기 활용 수업이 메타인지와 과학적 창의성에 미치는 효과,지구과학
문제발견 중심의 과학토론수업이 초등학생들의 과학 창의적 문제해결력과 과학탐구능력에 미치는 영향,지구과학
강우와 융설의 안정동위원소 변동에 의한 동위원소 수문분리법의 계통오차계산,지구과학
초등 과학영재와 일반학생의 과학적 태도와 과학수업 만족도 비교 연구,지구과학
교과대체형 steam 융합인재교육  프로그램 개발 및 적용 후 학생들의 인식 분석  학년 에너지 관련 단원을 중심으로 ,지구과학
초등 과학영재와 일반학생의 진로인식과 사회적 기여의식 수준 비교,지구과학
국지 우량계 보정 방법을 이용한 레이더 강우 조정,지구과학
과학글쓰기를 활용한 학생주도 모둠 탐구활동에 의한 초등 과학 수업 변화 탐색,지구과학
동해 울릉분지 남서부 해저지형 및 표층퇴적물 분포,지구과학
